257,52.4588883,-1.9435233,163.4,2017-05-14 09:41:25
258,52.458875,-1.9434917,164.1,2017-05-14 09:41:35
259,52.4589016,-1.9434767,164.7,2017-05-14 09:41:45
260,52.4589016,-1.94346,163.9,2017-05-14 09:41:55
261,52.458895,-1.9436184,155.3,2017-05-14 09:42:05
262,52.4587666,-1.943595,153.0,2017-05-14 09:42:15
263,52.458855,-1.9435517,159.2,2017-05-14 09:42:25
264,52.4589366,-1.9435133,165.8,2017-05-14 09:42:35
265,52.4589166,-1.9434217,168.9,2017-05-14 09:42:45
266,52.4588733,-1.9433967,171.8,2017-05-14 09:42:55
267,52.4589016,-1.9434134,169.5,2017-05-14 09:43:05
268,52.4590316,-1.9433033,166.9,2017-05-14 09:43:15
269,52.4587083,-1.9429634,165.3,2017-05-14 09:43:25
270,52.45853,-1.942975,165.2,2017-05-14 09:43:41
271,52.458015,-1.942795,165.0,2017-05-14 09:43:52
272,52.45832,-1.9428517,168.5,2017-05-14 09:44:02
273,52.4587083,-1.9432217,168.8,2017-05-14 09:44:14
274,52.4585983,-1.9433317,167.5,2017-05-14 09:44:25
275,52.458695,-1.9432867,163.4,2017-05-14 09:44:35
276,52.4587133,-1.9433683,161.3,2017-05-14 09:44:45
277,52.4587283,-1.9432684,165.1,2017-05-14 09:44:55
278,52.458735,-1.94318,168.3,2017-05-14 09:45:05
279,52.4587333,-1.9432067,169.5,2017-05-14 09:45:15
280,52.4587183,-1.9432817,170.8,2017-05-14 09:45:25
281,52.45874,-1.94327,171.0,2017-05-14 09:45:35
282,52.4587183,-1.9432233,169.9,2017-05-14 09:45:45
283,52.4587,-1.9431817,170.1,2017-05-14 09:45:55
284,52.4586883,-1.9431766,170.5,2017-05-14 09:46:05
285,52.4586783,-1.94316,172.0,2017-05-14 09:46:15
286,52.4586816,-1.9431433,170.0,2017-05-14 09:46:25
287,52.4586516,-1.943085,168.7,2017-05-14 09:46:36
288,52.4586416,-1.9430333,169.7,2017-05-14 09:46:46
289,52.45864,-1.9429716,171.9,2017-05-14 09:46:57
290,52.4586316,-1.9429617,168.9,2017-05-14 09:47:07
291,52.4585783,-1.9429449,166.9,2017-05-14 09:47:17
292,52.458535,-1.9429417,165.4,2017-05-14 09:47:27
293,52.458505,-1.9429167,165.7,2017-05-14 09:47:37
294,52.4585033,-1.9429184,166.1,2017-05-14 09:47:47
295,52.4585016,-1.9429333,166.2,2017-05-14 09:47:57
296,52.4585566,-1.9429234,166.7,2017-05-14 09:48:07
297,52.4585866,-1.9429533,168.8,2017-05-14 09:48:17
298,52.4586316,-1.94299,169.9,2017-05-14 09:48:27
299,52.4586416,-1.943015,169.7,2017-05-14 09:48:37
300,52.458665,-1.94305,169.3,2017-05-14 09:48:47
301,52.4586683,-1.9430634,168.1,2017-05-14 09:48:57
302,52.45866,-1.9430533,166.7,2017-05-14 09:49:07
303,52.458695,-1.9430733,164.2,2017-05-14 09:49:17
304,52.458715,-1.9430783,162.3,2017-05-14 09:49:27
305,52.4587116,-1.9430583,162.0,2017-05-14 09:49:37
306,52.4586883,-1.943095,166.1,2017-05-14 09:49:47
307,52.4586766,-1.9430967,170.3,2017-05-14 09:49:57
308,52.45868,-1.9431617,171.6,2017-05-14 09:50:08
309,52.45867,-1.9432117,173.7,2017-05-14 09:50:19
310,52.4586716,-1.9432284,173.4,2017-05-14 09:50:29
311,52.4586983,-1.9432467,172.3,2017-05-14 09:50:39
312,52.4586766,-1.9432716,172.8,2017-05-14 09:50:49
313,52.4586766,-1.9432867,172.6,2017-05-14 09:50:59
314,52.4586966,-1.943315,173.2,2017-05-14 09:51:09
315,52.45872,-1.9433734,173.0,2017-05-14 09:51:20
316,52.4587233,-1.94341,172.9,2017-05-14 09:51:30
317,52.4587067,-1.9434016,172.4,2017-05-14 09:51:40
318,52.458725,-1.9434283,173.2,2017-05-14 09:51:50
319,52.45875,-1.9434367,173.9,2017-05-14 09:52:00
320,52.45875,-1.94344,172.4,2017-05-14 09:52:10
321,52.45877,-1.94343,171.6,2017-05-14 09:52:20
322,52.4587683,-1.9434183,172.2,2017-05-14 09:52:30
323,52.45873,-1.9434116,172.2,2017-05-14 09:52:40
324,52.4587183,-1.9434183,172.5,2017-05-14 09:52:50
325,52.45875,-1.9434667,173.5,2017-05-14 09:53:00
326,52.4587616,-1.943545,175.7,2017-05-14 09:53:10
327,52.45873,-1.9435167,177.6,2017-05-14 09:53:20
328,52.45869,-1.9434883,171.7,2017-05-14 09:53:31
329,52.458675,-1.9435,170.0,2017-05-14 09:53:41
330,52.45867,-1.9434866,169.9,2017-05-14 09:53:51
331,52.4586733,-1.943455,170.7,2017-05-14 09:54:01
332,52.458655,-1.9434917,169.8,2017-05-14 09:54:11
333,52.4586383,-1.9435217,167.3,2017-05-14 09:54:21
334,52.4586516,-1.9435167,164.9,2017-05-14 09:54:31
335,52.4586233,-1.94355,164.2,2017-05-14 09:54:41
336,52.4586583,-1.9435183,165.7,2017-05-14 09:54:51
337,52.4587167,-1.9435416,164.9,2017-05-14 09:55:01
338,52.4587367,-1.943575,163.3,2017-05-14 09:55:12
339,52.4586833,-1.9436317,160.8,2017-05-14 09:55:22
340,52.458645,-1.943565,160.1,2017-05-14 09:55:32
341,52.45862,-1.9435483,160.0,2017-05-14 09:55:42
